category,prod_id,rating,polarity,review,review_len,review_id
Cell_Phones_and_Accessories,B000EGT1S2,1.0,negative,why can not they get it right they design a sweet sleek black leather sheath for the sleek motorola razr v3 series then they stick this big fat plastic gizmo they call a belt clip sometime in our distant past someone decided celluar phone holders should swivel that of course was when cell phones were the size of small bricks and weighed as much well times have changed and so have cell phones wake up already a small safety belt clip is all that is needed and it does not have to swivel,92,27
Cell_Phones_and_Accessories,B000EGT1S2,3.0,neutral,I have used a few different designs and by far this one is my favorite most of the other ones i used where either bulkier or did not have a flap that sealed the top of the case therefore the phone would still fall out i do recommend this design if you plan to wear it on your belt or leave it in your purse if you like to carry it else where car pocket the button that attaches to the clip for your belt you will most likely find cumbersome i also recommend you buy three at a time reason the belt clip tears the leather rather easily getting in / out of car there cheap enough but be careful there are sellers that still charge you separate s h on each order despite the fact they send them together i paid 1485 for shipping even although they combined my 3 into one package and usps only charged them 285 to ship i doubt packaging and handling was another 12 that is how they can offer them for 3 each,176,26
Cell_Phones_and_Accessories,B000EGT1S2,1.0,negative,i did not even receive thethat was shown the one sent was cheaply made with a cheap plastic clip that broke immediately i let the seller know but they did not respond so obviously they are not concerned with making their customers happy,42,25
Cell_Phones_and_Accessories,B000EIXG7C,3.0,neutral,purchased the h3 to match up with my v3 razr which it does very well the h3 connects easily and quickly when turned on it is very comfortable and looks quite stylish two problems 1 the maximum volume level is too low this makes it difficult to use outdoors or in a car if wind and extraneous noise are present 2 the volume controls are tiny and dificult to use i leave mine set on the maximum and use the v3 volume control if necesary rarely to lower the level i like the h3 and intend to keep it for indoor use when outside or driving i use the cardo scala 500 which has great volume capability and wind noise protection the scala 500 is slightly less comfortable but overall performs far better,133,31
Cell_Phones_and_Accessories,B000EIXG7C,2.0,negative,tried pairing it with a treo 650 and red razr although pairing worked fine the other party heard an annoying buzz on both phones where as i could hear them clearly returned it to amazon for a full refund i gave it two stars because the headset seemed to work on my end,53,15
Cell_Phones_and_Accessories,B000EIXG7C,2.0,negative,fair headset size weight comfort and battery life is good the incomming sound quality is very good problems start with outgoing sound people tell me i sound like I am in a tube with echos volumn control hard to adjust talking outside can at times be only fair and the directions with the units beeping is not easy to remember,59,26
Cell_Phones_and_Accessories,B000EIXG7C,1.0,negative,out of the box mine had one of the buttons dead no click nothing when i returned it for exchange the saleperson said that is typical of this headset and only from motorola cellphones good h3 headset junk in fact he said that they cellular sales a verizon dealer store were dropping the motorola h3 because of the exceedingly high number of returns and were sticking with just the plantronics which i then had him exchange my shoddy h3 with so mine out of the box essentially doa with a major dealer dropping them because of this,98,17
Cell_Phones_and_Accessories,B000EIXG7C,3.0,neutral,got the h3 two months ago paid 9 more than todays price it is a decent unit but there are some drawbacks the earhook does not make for a secure fit to your ear but that is an issue for most bt headsets sometimes my h3 will not boot on the first key press after a recharge or sitting in a warm car for a few hours occasionally there has an echo on dialed calls and the call key requires a firm push if you are not careful powering the unit off you might inadvertently redial the last number instead,94,8
Cell_Phones_and_Accessories,B000EIXG7C,1.0,negative,do not get me wrong the h3 looks good and sleek but it gives too much feed back what i mean by that is that when your on the phone the other party hears an echo this happend on all the calls the only thing that kept me from returning it was that i lost the receipt and i threw away the box i do not recomend wasting your money on this one you may try that has worked for me is the h500 cheap looks ok and best of all it works oh yeah my razor had a hard time linking to the h3,103,9
Cell_Phones_and_Accessories,B000EIXG7C,5.0,positive,no comment everything is ok regards cristian,8,19
Cell_Phones_and_Accessories,B000EIXG7C,5.0,positive,i can not understand all the negativity about this earpiece / headset i have been through three other types and models and this is the best one for me so far i like the fact i can use the same charger for my motorola slvr 7l phone and this headset setting-up was a breeze easy to pair with the phone the on-off button is great the battery life lasts a long time even with my headset on most of the time and all the talking i do it lasts a long time on one charge i have had this model for two weeks now and i have had to charge this only twice once a week it fits great on my ear and has not fallen off yet it fits so well and comfortably it is so light that i wear it all day long and even sometimes i forget i am wearing it there has been a couple of cases where i experienced a little static but it never lasted very long i have had no problems with the volume or controls i hear great even while driving the sound quality is just great this is a great bluetooth headset i recomended it,200,21
Cell_Phones_and_Accessories,B000GUKT9Q,5.0,positive,it is great for clarity anf long lasting battery,8,19
Cell_Phones_and_Accessories,B000GUKT9Q,4.0,positive,i ordered it for a friend of mine i am on my second one of these the first was lost good for the money you get what ya pay for but it is worth the price got to keep the background noise down but i am pleased,43,45
Cell_Phones_and_Accessories,B000GUKT9Q,3.0,neutral,this bluetooth headset has not given any real problems since i bought it it charges quickly but it is difficult to flash between calls at times the earpiece volume is quiet and other times there is an echo for the person on the other end of thebut overall it works well functions as it should at least 90 of the time,63,139
Cell_Phones_and_Accessories,B000GUKT9Q,5.0,positive,i owned this bluetooth before and also previously owned the motorola h500 as well as a couple of others nothing beats the motorola bluetooth headset and my original one lasted over 7 years even although i broke cracked it and glued it back together and it continued to work until it just gave out i like that it hangs snugly around your ear and nothing protrudes into your ear it lays flush against your ear i never have a problem hearing and no one has a problem hearing me it is very easy to operate and the range is better than the phone range itself i love being hands free and hate when anyone calls on the home phone because i can not be hands free unless i put them on speaker i would recommend this bluetooth for anyone looking for an easy comfortable and long lasting bluetooth,147,30
Cell_Phones_and_Accessories,B000GUKT9Q,2.0,negative,feels like it is falling off the entire time it is worn works in a pinch but not my favorite,20,67
Cell_Phones_and_Accessories,B000GUKT9Q,3.0,neutral,the volume is lower than I had hoped for,8,16
Cell_Phones_and_Accessories,B000GUKT9Q,3.0,neutral,i must say that this bluetooth is really a nice looking conservative earpiece i have seen the more bulky conspicuous type headgear and i was not interested however sometimes it is challenging to just hit the button to end a conversation it seems as if it does not catch i did not have this problem with my other motorola i loaned it to my dad to see if it would work for him and he had the same problem,76,119
Cell_Phones_and_Accessories,B000GUKT9Q,4.0,positive,this is a much much better headset than the old hs500 this has the bt 20 standard it delivers better range also known as more than ten feet great sound quality and works with more devices than anything I have seen in a similar price range the battery life is great too it is downsides are the multifunction button that is way to easy to press and the fact that it does not have the ability to filter out non voice sounds,78,172
Cell_Phones_and_Accessories,B000GX9D9K,4.0,positive,i like everything in this bluetooth but it would have been perfect if apart of having a voice command asking you what number you want to call it would have a voice command telling you who is calling everything else is very good good volume clarity and reception,48,30
Cell_Phones_and_Accessories,B000GX9D9K,5.0,positive,my original product was defective it took a while to get it back in my hands but all is well now,21,173
Cell_Phones_and_Accessories,B000GX9D9K,2.0,negative,the product hardly stays fit in the ear and both sound and microphone qualities are not so good i would not recommend it,23,140
Cell_Phones_and_Accessories,B000GX9D9K,5.0,positive,i will be honest for the price i was not expecting too much it is sooo comfy on my tiny ears it sounds so clear and everyone hears me just fine well worth buying,33,75
Cell_Phones_and_Accessories,B000GX9D9K,5.0,positive,i got this for my boyfriend now that ca has the hands free law while driving he loves this earpiece it is way better than the plantronics one i bought for myself on a lightning deal and it was cheaper sometimes his phone does not get reception in our apartment and he will actually use the bluetooth because it gets better signal so this earpiece actually improves is phone in bad reception areas best purchase I have made and the shipping was super fast it arrived in only a few days,87,60
Cell_Phones_and_Accessories,B000GX9D9K,5.0,positive,from all the previous reviews i am assuming that there might be some compatability issue between the headset and some phones or maybe some of these just come bad the one i recieved works great i can hear people just fine especially with the audio setting turned all the way up I have noticed that when i am in a loud room often people have a hard time hearding me but in the quiet of my car I have never had any complaints for me this headset has been worth it is weight in gold,92,209
Cell_Phones_and_Accessories,B000GX9D9K,4.0,positive,bought this blu-tooth to replace another that was uncomfortable the outside the ear design works great for me light weight i hardly notice it is there,26,45
Cell_Phones_and_Accessories,B000GX9D9K,5.0,positive,fast friendly service i ordered my blue tooth headset and had it lightning fast i am very pleased with the product i recieved it is as advertisted i will do business with this company again as the need arrives,39,183
Cell_Phones_and_Accessories,B000HDGAEU,4.0,positive,for the money this is a great buy this is my first bluetooth headset and i have to admit I am hooked my only problem is learning how to press the buttons to get the right response connect hold disconnect and more maybe it is me,42,26
Cell_Phones_and_Accessories,B000HDGAEU,3.0,neutral,the motorola hs815 bluetooth wireless headset blue / siver is just a little bit heavy but have a good transference of sound and it is listened to strong,27,13
Cell_Phones_and_Accessories,B000HDGAEU,4.0,positive,i can not complain for 15 bucks does what it suppose to and is being very useful companion for my phone,20,24
Cell_Phones_and_Accessories,B000HDGAEU,2.0,negative,this device hurt my ear i was trying to replace my old set with this one but have to return it it is not flexible enough so it takes a few minutes to put it on and requires both hands once it was on my ear started hurting bad outdated product pay more buy somthing better,56,21
Cell_Phones_and_Accessories,B000HDGAEU,3.0,neutral,the on / off switch is very sensitive and turns on when being carried in case or handbag making it necessary to charge more often the car charger was not compatible with razor model 3v i had there was no clue to this when i ordered it and had to buy an additional car charger seems otherwise fine,56,15
Cell_Phones_and_Accessories,B000HDGAEU,5.0,positive,reception and transmission are excellent it is very easy to use and is quite comfortable at the price purchased the hs815 gets a big thumbs up,26,29
Cell_Phones_and_Accessories,B000HDGAEU,5.0,positive,it is a great product for the money very pleased with the unit and the people who i bought it from,21,19
Cell_Phones_and_Accessories,B000HDGAEU,1.0,negative,i hate this product it only lasts after one conversation this is what i get for buying a used product sometimes buying new is the best,26,12
Cell_Phones_and_Accessories,B000NIAS7O,5.0,positive,i have owned two other bluetooth headsets and neither of them worked as good as this one it may be because i was using an lg phone and not an lg headset but in both cases they provided poor quality for both hearing others and for others being able to understand me this is the first one that i have ever had that performs flawlessly with my vx9900 the sound is loud and of excellent quality and the controls are simple to operate i always use it in the car and it is easy to put on and take off the light weight makes it feel like it is not even on after some period of time the other 2 bluetooth headsets i owned were floppy on my ear and even this one looks flimsy but it fits snug on my ear my only complaint is the charger is difficult to plug into the phone i am going to buy a 2nd one for my wife because she also has an lg and needs it when using her phone in the car,181,0
Cell_Phones_and_Accessories,B000NIAS7O,2.0,negative,volume does indeed get pretty high and in-ear type bud does work well in a car however i had to keep bending the ear hook to try to get a comfortable position ultimately after just a few months the ear hook metal fatigued and snapped rendering the device useless for those of you who might say well you idiot you should not have bent it i would reply that a little bit of plastic coating over the thin coat hanger type wire would have made the problem moot I have used numerous other bluetooth earpieces over the last several years and this is the first time I have come across one that actually snapped if i am to be complete here i should also add that the charger is quite finicky to connect however in a positive development it did not in fact break,141,1
Cell_Phones_and_Accessories,B000NIAS7O,4.0,positive,contrary to the prior review i have found this to be a very good headset i have it paired with an lg cu500 phone and enjoy the features the first thing the prior reviewer needs to do is read the instructions as the button presses are not immediate responses holding the button for different amounts of time results in different actions which are accompanied by notifications through the in ear speaker the device is very small and compact with above average sound quality the in ear device loop is adjustable as the ear hook can be turned for use in the left or right ear and moved to the right or left for positioning it may just be my ear but it was not complicated at all and the only way it would fall out is if i had the hook positioned on the wrong side of the speaker also indicated in the instructions the only faults i really see are with the charging connection which is not clearly labeled as insert this side up so you have to fiddle with it to seat the charging connection overall it is one of the better devices i have used and i like it better than the jabra i had before as it is much easier to attach and weighs alot less,221,5
Cell_Phones_and_Accessories,B000NIAS7O,3.0,neutral,the product did not come in packaging it was a gift and quite embarrasing to give a gift that way,20,14
Cell_Phones_and_Accessories,B000NIAS7O,5.0,positive,i have been using this headset for about a month now and could not be happier great sound louder than i could ever need and people that i am talking to say that i am as well easy to use simple design minimal buttons comfortable i can leave it in my ear for hours on the road it is so light and really stays put bluetooth parnership is a breeze i have a cingular 8125 and i have not had a problem yet the only thing i could complain about is that the charger is a unique plug design so i have yet another cord to travel with,108,13
Cell_Phones_and_Accessories,B000NIAS7O,4.0,positive,i like the size and light weight of this headset it has a thin wire around the ear so sunglasses can fit comfortably with it once i figured out how to use the power on and push button features i liked the convenience of using it also helps to read the instructions the volume and microphone also work very well,60,11
Cell_Phones_and_Accessories,B000NIAS7O,3.0,neutral,this is the 4th bluetooth headset I have tried with my lg phone and it by far has the best reception it is also comfortable to wear the downside is that the button is not very user friendly I have had the device for a few weeks now and still have trouble turning that darn thing on and off as well as transferring calls the difference between all these operations is according to the manual whether you hold the button briefly for two seconds or for five seconds what has briefly there has no great blue / red lighting system on there to clearly indicate if the device is on off or charging,105,8
Cell_Phones_and_Accessories,B000NIAS7O,1.0,negative,lg uses a proprietary connector for the charger i misplaced my charger and tried to replace it but i was not able to find a replacement charger with the correct connector i bought another headset instead motorola with a universal mini connector while the lg headset performed satisfactorily not perfectly by any means i would not recommend it because of the proprietary connector there are plenty of good headsets that use a universal connector allowing you to use many different chargers now i carry one plug-in and one car charger and use them for both my phone and headset anybody need an lg hbm 730 headset cheap charger not included [ footnote for some reason amazon has 3 separate listings for the lg hbm 730 ],125,9
Cell_Phones_and_Accessories,B000NNZT1Y,4.0,positive,I have had this t-mobile smartphone for about two months now which i switched for my old razr i am overall satisfied with this phone but i constantly desire to switch back to my razr if i use it for anything other than calls for example music player or internet i find the battery being extremely low about two hours later for business people this could be inconvenient i personally find it frustrating the keys are almost too small for my fingers to type so i find myself erasing text quite often it is hard to keep in my pocket if i have a plastic cover on it if i just want to carry it with me it will slip out of my pocket if i have a third-party plastic cover but if you have just the phone the back is very good at keeping it in your pocket and purse i do love the music player especially since it is windows media player the battery will be depleted in about two hours so you do not have alot of listening time if you only charge your phone once a week the headphones that come with it are a plus meaning i do not have to buy a pair i also love the sound-it is crisp and pristine i love listening to my music on it if you are looking for a good business phone you might consider looking around first before buying this if you do buy it be sure you completely charge your phone before you go out if you just want a phone you can get a better price without all the extras i personally am pretty happy with this phone i think it is a top contender compared to the blackjacks,288,13
Cell_Phones_and_Accessories,B000NNZT1Y,5.0,positive,i have had this for about 2 months now and i must say i am impressed so far i had verizon for 11 years and was a little hesitant to make the switch but after i did i have no regrets at all i have had no problems with service anywhere i go and my bill for the same services with verizon is less to boot i know verizon has the evdo network for data which is slightly faster the extra cost was not worth it to me at all i tether to my laptop all the time and the extra charge they wanted 15 a month seemed ridiculous to me for something i use an hour a day maybe two tops was something i was not willingpay also after rebates t-mobile piad me to get this phone against verizon where the best i was offered was something similar for 150 at the low end to 300 at the high end was a nice savings for me this phone is a great bang for the buck and is definitely worth a look if you are in the market for a smartphone,193,45
Cell_Phones_and_Accessories,B000NNZT1Y,2.0,negative,i love the way the phone looks and feels but that is about it from finding contacts to dropped call this phone functions well below any phone I have ever owned I have had it now for 3 months and my frustration level continues to rise,43,47
Cell_Phones_and_Accessories,B000NNZT1Y,4.0,positive,having previously owned a treo 650 nokia symbian phones and numerous pdas been pretty happy with this phone note i use it only for email / internet and not actually as a phone i upgraded from the treo 650 for a few reasons wifi outlook directpush found wifi to be not that big of a deal actually considered treo 750 but it was so much bulkier the design is decent wish the silver bezel was just black instead and the volume slider recess makes the product asymmetrical windows mobile 6 is aimprovement although wish it was more responsive at times but then again it is checking email on 4 accounts constantly outlook gmail yahoo and live not having a touch screen is actually helpful so do not have to worry about smudges on the screen camera and camera app sucks but that is expected battery life is not great but that is what you get for the thinness would purchase again,157,44
Cell_Phones_and_Accessories,B000NNZT1Y,2.0,negative,i purchased the dash about 30 days ago and I am currently in the process of trying to return it for the blackberry curve 8320 instead let us start with the good things about the phone it looks great the rubbery back to the phone is nice and the phone itself is built well but the negatives are just so numerous the call volume at it is highest level is not really all that high on my morning commute i have to constantly ask the person on the other line to speak louder because i just can not hear anything out of it the battery life is also pretty poor while doing the normal text messaging occassional internet use and email I shall be lucky to get 6 to 8 hours on a full charge and finally there are known issues with the phone and software that will drive you mad like the alarm do not use it I have warned you every time you set an alarm it does not matter if you turn it off or set a new one the phone stores each and every alarm that you have ever set in the phone and executes them daily i currently have 5 alarms that go off each morning and there are only 2 solutions 1 pay up for a 3rd party app that will try to suppress the alarms or 2 reset the entire phone to it is factory settings and risk losing all of your stored data programs and contacts t-mobile htc and microsoft are all aware of the issue and there is no fix available from any of them so all in all it is just not worth it to me I am going to spend the extra 100 and try to get the blackberry curve instead,289,17
Cell_Phones_and_Accessories,B000NNZT1Y,4.0,positive,okay get this left my phone on my desk in my room and left for an hour i had locked the door so nobody could have touched it came home and screen was cracked for no reason went to t-mobile store and it was my fault annd would cost me 110 stay away,53,27
Cell_Phones_and_Accessories,B000NNZT1Y,2.0,negative,this phone is absolute garbage and adds re-enforcement to my theory that micrsoft puts out anything and do not care about quality control anymore these days problems I have had with the phone 1 my sim card erased everything and decided not to work anymore i had to go to a tmobile location to get a new one and all my contacts and info was gone 2 i can not access my text messages i have to restart the phone constantly 3 it is freezed on me about 10 times now and I have had the phone for 6 months 4 most obnoxious of all a few hours will go by and I shall think to myself weird my phone has not gone off and I shall make a call or text and my phone decides to just be shut off on it is own i mean the actual connection of the phone not the phone being turned off itself I am constantly turning it off / on and going to the comm manager to turn on the signal again update on this phone a year later battery life is near a minimum of two hours if you actually use this phone this phone fried my sim card and i lost everything i had to get another sim card phone still freezes more than it used to the profiles change on it is own and i had this phone go off on me in meetings funerals you name it the phone shuts off on me when I am in the middle of a website emails text message if i can change the 2 star to one i would but i can not so let me say it here do not buy this phone it is absolutely terrible worst phone I have ever had to deal with in my entire life one star,298,26
Cell_Phones_and_Accessories,B000NNZT1Y,2.0,negative,i have had this t-mobile dash for about a year now and i am on my second one i cracked the screen on the first one by putting it in my pocket without the case i had to pay the whopping 110 that the insurance company uses as a deductible what a rip off that is probably what they pay for the phone wholesale i then had the next phone for about four months before the same thing happened i am not sure how it cracked this time but it did in my opinion they should not create a phone that can not handle a bit of pressure on it is screen before cracking i am very seriously thinking about dumping this phone because i can not afford to spend 110 every few months or so to have this phone do not get me wrong the smart phone functions are great the battery life is fine but too fragile,154,25
Cell_Phones_and_Accessories,B000SZROBA,3.0,neutral,programmed in a foreign language and could not figure out how to make it work in english,17,0
Cell_Phones_and_Accessories,B000SZROBA,1.0,negative,got this phone to replace one i have on att phone came in as t-mobile but that did not matter should still work did alright for about a month then boom the entire phone started going haywire ring tones backgrounds volume everything started going crazy had to pull out an old phone for the wife so she could receive calls and messages this is the first chance i have had to make a statement about the phone,75,1
Cell_Phones_and_Accessories,B000SZROBA,5.0,positive,this phone is fantastic it takes care of all my needs phoning scheduling keeping track of people and data and more while traveling around the world it is sturdy and does not damage easily or initiate functions by accident easy to use and fun to use i love it and this is the second razr v3 that I have owned my only complaint is that it creates a completely different entry in the phone book for different phone numbers for the same contact my old razr v3 t kept them all in the same line,90,5
Cell_Phones_and_Accessories,B000SZROBA,1.0,negative,i bought this phone because it looks like a nice phone i had big problems with the phone it did not work properly the phone would not hold a charge-the battery would die after making two phone calls unfortunately i had to return the phone and get my money back,50,15
Cell_Phones_and_Accessories,B000SZROBA,3.0,neutral,this is our second razr v3 so we are already familiar with the features and i was happy to find the same model still available we occassionaly travel outside the us and this phone has worked great elsewhere in the world we got tired of jockeying sim cards so will leave one set for the us and the other will be our travel phone when we need it the phone arrived promptly but i orded black and got silver the box and instruction book were labled for a black phone and the cd had obviously been used envelope wrinkled cd scratched so i think the box may have been cheery-picked over time the phone itself seemed to be unused so we will keep it and do something ourselves to distinguish it from our other silver razr,135,11
Cell_Phones_and_Accessories,B000SZROBA,4.0,positive,i have been a razr user for the past 3 years the new phone i received worked just as well as my previous one it was unlocked for sure it has worked with my sim card as soon as i put it in it has been the same case for my father in india as well after i gifted it to him he is quite happy with the phones functionality he was noticing that the batteries need charging every two to three days which apprently is unlike his previous phone a nokia i think that seems to be the only concern,101,14
Cell_Phones_and_Accessories,B000SZROBA,1.0,negative,first of all i received an email telling me that the original silver one i ordered was not available would i accept a grey one instead these things happen so i said no problem the phone that arrived was not working the screen inside and out was dead i was given a return address and had to ship the thing back myself i can understand if i just did not want the phone but to eat the return shipping fees to return an obviously defectiveis something the seller needs to cover i feel completely used and will never do business with this company again this is the reason that i normally only deal with amazon shipping the gear as they will do the right thing and cover return shipping for defective merchandise too bad the same can not be said for this seller,143,8
Cell_Phones_and_Accessories,B000SZROBA,1.0,negative,have used razrs in past with good luck but this one broke within 6 months and amazon would not replace it so i would not buy another phone from them again,31,13
Cell_Phones_and_Accessories,B000UPBPUO,4.0,positive,this wireless bluetooth is exceptional for the cost the battery dies fast and i am having a difficult time finding this size battery aaaa in regular stores,25,9
Cell_Phones_and_Accessories,B000UPBPUO,2.0,negative,spend the extra cash and buy a better one battery does not last for more than a couple calls,18,11
Cell_Phones_and_Accessories,B000UPBPUO,5.0,positive,i purchased this from another store but it worked perfectly i could even talk across the room and it was comfortable wearing it for hours it could be worn on either ears and the hook could be molded to fit your ears curvature the only problem was that the hook broke overtime because of usage the headset still works,59,0
Cell_Phones_and_Accessories,B000UPBPUO,4.0,positive,cheap and easy to pair was hoping that it was able to stream music over it but it can not be done,21,13
Cell_Phones_and_Accessories,B000UPBPUO,3.0,neutral,it is a decent product but i rather have a bluetooth with a charger instead of having to continually replace the battery,22,5
Cell_Phones_and_Accessories,B000UPBPUO,2.0,negative,not overly impressed with thispros cheap easy to connect to phone uses a regular 4a battery instead of a charger which i tend to misplace plus you do not hav to wait for it to charge if it is dead just pop in a new battery cons sound quality is low there is static on the line it is a bit heavy and awkward on the ear verdict wish i had just spent a bit more and gotten a nicer one,81,8
Cell_Phones_and_Accessories,B000UPBPUO,3.0,neutral,this is not a bad little headset i picked it up cheap for use with my ps3 it pairs up easily and the sound quality is as good as any other headset I have used if i had to do it over again although i doubt i would buy this model for gaming there has no mute function which is not a must have but it is very convenient for coughing or answering a phone call the biggest downside is the aaaa battery aaaas pricey little buggers especially if you buy them in a retail store amazon sells a 6 pack for 6 that is the cheapest I have seen if you are looking for a ps3 headset you might want to have a look at the soon to be released socom headset it looks to be ideal for gaming as it should be,136,2
Cell_Phones_and_Accessories,B000UPBPUO,5.0,positive,this headset is great it is small and easy to use will purchase again if ever needed i have small ears and this headset actually fits very comfortably and does not feel like it is going to fall out all of the time,42,1
Cell_Phones_and_Accessories,B00113XA6G,4.0,positive,the case came in a good condition fit my cellphone perfectly the only bad thing was there was no protection for the screen overall the case is strong because i have dropped my cellphone a couple of times by accident and no scrash on the cellphone nor the case,49,0
Cell_Phones_and_Accessories,B00113XA6G,3.0,neutral,i ordered 2 of these covers one for my phone and one for my sons one case fits perfectly the other is slightly warped and i feel it does not provide the protection it should i did not try to return the damaged case as the price was so small so i can not comment on customer service overall i am pleased with the product and would recommend it my friends,66,17
Cell_Phones_and_Accessories,B00113XA6G,2.0,negative,after reading another persons review that it also covers the screen i ordered it mine does not cover my screen which is the reason i purchased it for me it was a waste of money,35,15
Cell_Phones_and_Accessories,B00113XA6G,4.0,positive,this cover works great and keeps your phone from being scratched it stays on well it looks good the only issue is that to play the radio you have to ream out the slot with a knife so that the plug will go into the phone deep enough to work i do not like the plugin on the ericsson radio plug the rest of the slots are accesible thanks jr,69,1
Cell_Phones_and_Accessories,B00113XA6G,4.0,positive,ok for the little price of this product lasted for a month and then sides were broken,17,8
Cell_Phones_and_Accessories,B00113XA6G,5.0,positive,great product for the price was delivered in less than the specified time helps to keep your cell phone looking like new,22,5
Cell_Phones_and_Accessories,B00113XA6G,3.0,neutral,this cover is to soft it will protect the phone from scratch but the plastic will brake because it to skinni is good for the price i guess another thing is that the whole phone is cover but there is only one part of the phone that stick out and everytime it fall guess what that part that is not cover is where it land and get scrath so yeah i recomend getting a better one although it does what is suppose to,82,11
Cell_Phones_and_Accessories,B00113XA6G,4.0,positive,this is a pretty good product the only thing is i wish it had a cover for the screen but other than that it is easy to get on and off if need be and it does not look weird,39,3
Cell_Phones_and_Accessories,B0014YJHNW,5.0,positive,i love this product it actually sticks if you use it right i bought it in the fall when it was cold and at first it would not stick for any length of time it would fall off at random times i had heard great things about this product and thought maybe it was a temperature-related problem when i tried it again in the spring it was somewhat better but it would still fall off eventually then i moved it from the side of the windshield to the center wow what a difference it has fallen once in the 4 months since but i might not have tightened it properly i think the side of my windshield is just too curved,120,50
Cell_Phones_and_Accessories,B0014YJHNW,1.0,negative,do not buy this mount it does not work as advertised the suction cup fails to hold on either a windor or the dash disk that comes with it i struggled with it falling off for a few months and then finally threw it in the glove compartment never to be seen again,51,56
Cell_Phones_and_Accessories,B0014YJHNW,1.0,negative,while this is clearly a well made product it only works without a case on your iphone for me that is a deal breaker i have no interest in taking my iphone in and out of a case each time i want to mount it in my car if you do not use a case then this is probably a great product if you use a case look elsewhere,69,0
Cell_Phones_and_Accessories,B0014YJHNW,5.0,positive,i have an ipod 120 g and i bought this hoping that it would fit well as it turns out it does fit i am so impressed with this product because i drive a truck for a living i use the holder and an fm transmitter to keep me going when the radio gets too boring this product is put together solid the suction cup adheres to the window then you actually tighten the hold by twisting the base the other thing that i really liked about it was the fact that it does not shack my ipod i could actually watch a movie on it in the holder and not have a problem seeing it like i said i drive a 10 wheeler truck that shakes and rattles a lot over all i would recommend this product for anyone who might even think that it will hold their ipod,148,57
Cell_Phones_and_Accessories,B0014YJHNW,3.0,neutral,like other reviews have said unless you have a windshield that is straight up and down like those in a box truck or jeep the angle will not allow you easy access to you phone it will be angled down towards you dash i mounted on my dash and it seems to work ok there i have a iphone 4s and it does not fit tight in the cradle but tight enough that the phone does not fall out even when going over bumpy gravel roads or around sharp turns my sons 3gs snaps into the cradle very tightly i had no issues with the suction cup working just wet the clear rubber part that connects to the window or disk and you will get a tight seal i will now be on the hunt for a replacement cradle that is made for the 4s this one did come with 3 different cradles for different phones just not one for a 4s or 5 i gave it 3 stars because it really does not work for a normal windshield i drive a dodge charger and the window slant is not all that much in my husbands toyota solara the phone basically faces downwards towards the dash his window slant is much greater than mine,214,5
Cell_Phones_and_Accessories,B0014YJHNW,5.0,positive,the was a sweet holder i picked one up at wal-mart and i was surprised at how well it worked it come with a plastic disk that i stuck on to the inside of my slide-out cup-holder in my truck it worked perfectly unfortunately someone broke into my truck and stole it and my sub-woofers i never used my sub-woofers i was more upset about my iphone mount being stolen i could not find another one at wal-mart thank goodness for amazon,83,48
Cell_Phones_and_Accessories,B0014YJHNW,2.0,negative,while thisis reasonably priced i found it difficult to get a proper viewing angle when it was affixed to the windshield i was not able to move the various joints so that i could easily see the unit while driving i ended up removing one whole section which was a bit of a challenge it now is usable but far short of ideal one unexpected positive was the inclusion of a cable to connect the iphone to the stereo not sure why it was included but when i replaced my cd player in my car they were going to charge me 30 for the same cable,108,16
Cell_Phones_and_Accessories,B0014YJHNW,4.0,positive,i bought this fully thinking it was going to be mediocre at best but it turned out to work very well i use it 5 days a week in the ambulance and it has not fallen off one time i did have trouble like others mounting it the first time but if you read the instructions it mounts solid i actually have it mounted to the door glass in front of the a / c vent as the windshield is too hot here in phoenix and it still has not come off even with slamming the door 50x a day on top of running a heavy truck all over town 60 hours a week it did not have a hole for the camera but i drilled one with no problem the only drawback is it is limited angle of viewing you can not make it turn 90 degrees toward you from the side window it sits about 70 degrees and is fine i can still see the map easily and read any text or email without problem the power cord fits perfectly and so does the headphone cord so long story short after a few months of use it was 10 well spent,200,12
Cell_Phones_and_Accessories,B0016I6GUS,4.0,positive,sound quality is better than i expected they really do a great job with that they are a little on the uncomfortable side right above your ear but it is nothing that i can not bare and i do have a big head i need them to hug my ear tightly when working out so anything less and i may have a problem with them falling out I am almost positive that a little black foam there would do wonders overall I am happy with them and would recommend them to anyone that is familiar with behind the head earphones,96,76
Cell_Phones_and_Accessories,B0016I6GUS,4.0,positive,sound quality great a little tight on the ears no ajustments easy to operate great for the gym i would recommend,21,0
